Unnamed: 0,AMBROSIA,batch_id,tavg,wspd,pres,BG,VS,KS,KG,NIS,PO,SU,year,month,day
695,0,40,20.6,11.3,1015.9,0,0,0,0,1,0,0,2022,5,14
696,0,40,18.7,8.0,1018.5,0,0,0,0,1,0,0,2022,5,15
697,0,40,19.4,6.1,1018.9,0,0,0,0,1,0,0,2022,5,16
698,0,40,20.1,7.5,1015.9,0,0,0,0,1,0,0,2022,5,17
699,0,40,16.7,16.8,1019.3,0,0,0,0,1,0,0,2022,5,18
700,0,47,19.4,5.2,1011.0,0,0,0,0,1,0,0,2022,5,23
701,0,47,22.7,5.3,1009.4,0,0,0,0,1,0,0,2022,5,24
702,0,47,23.9,5.8,1012.8,0,0,0,0,1,0,0,2022,5,25
703,0,47,21.8,12.3,1019.6,0,0,0,0,1,0,0,2022,5,26
704,0,47,22.3,4.1,1018.0,0,0,0,0,1,0,0,2022,5,27
705,0,47,19.1,14.0,1012.1,0,0,0,0,1,0,0,2022,5,28
706,0,47,14.2,10.7,1010.6,0,0,0,0,1,0,0,2022,5,29
707,0,47,19.3,5.3,1011.2,0,0,0,0,1,0,0,2022,5,30
708,0,47,18.3,7.0,1016.2,0,0,0,0,1,0,0,2022,5,31
709,0,47,22.2,6.4,1015.6,0,0,0,0,1,0,0,2022,6,1
710,0,54,21.7,7.8,1014.2,0,0,0,0,1,0,0,2022,6,6
711,0,54,23.1,6.7,1012.8,0,0,0,0,1,0,0,2022,6,7
712,0,54,19.9,7.7,1009.7,0,0,0,0,1,0,0,2022,6,8
713,0,54,20.1,6.0,1007.0,0,0,0,0,1,0,0,2022,6,9
714,0,54,19.8,8.5,1008.3,0,0,0,0,1,0,0,2022,6,10
715,0,54,19.1,17.0,1012.1,0,0,0,0,1,0,0,2022,6,11
716,0,54,19.9,15.2,1014.5,0,0,0,0,1,0,0,2022,6,12
717,0,54,21.1,5.2,1014.8,0,0,0,0,1,0,0,2022,6,13
718,0,54,20.0,11.6,1017.6,0,0,0,0,1,0,0,2022,6,14
719,0,54,19.3,7.0,1020.3,0,0,0,0,1,0,0,2022,6,15
720,0,61,22.6,5.2,1013.1,0,0,0,0,1,0,0,2022,6,20
721,0,61,23.7,6.4,1011.0,0,0,0,0,1,0,0,2022,6,21
722,0,61,23.2,9.3,1012.1,0,0,0,0,1,0,0,2022,6,22
723,0,61,22.2,9.4,1012.4,0,0,0,0,1,0,0,2022,6,23
724,0,61,23.5,5.3,1013.8,0,0,0,0,1,0,0,2022,6,24
725,0,61,23.3,6.1,1012.7,0,0,0,0,1,0,0,2022,6,25
726,0,61,22.7,6.0,1015.7,0,0,0,0,1,0,0,2022,6,26
727,0,61,24.6,5.2,1017.2,0,0,0,0,1,0,0,2022,6,27
728,0,61,24.2,5.6,1016.8,0,0,0,0,1,0,0,2022,6,28
729,0,61,25.3,8.4,1015.2,0,0,0,0,1,0,0,2022,6,29
730,0,68,21.0,6.9,1022.7,0,0,0,0,1,0,0,2022,7,18
731,0,68,22.7,5.6,1020.7,0,0,0,0,1,0,0,2022,7,19
732,3,68,24.1,4.9,1019.3,0,0,0,0,1,0,0,2022,7,20
733,0,68,26.2,8.8,1016.2,0,0,0,0,1,0,0,2022,7,21
734,0,68,27.4,5.6,1015.3,0,0,0,0,1,0,0,2022,7,22
735,0,68,28.4,5.0,1015.1,0,0,0,0,1,0,0,2022,7,23
736,8,68,27.5,11.8,1014.4,0,0,0,0,1,0,0,2022,7,24
737,0,68,26.9,6.4,1013.9,0,0,0,0,1,0,0,2022,7,25
738,0,68,28.1,7.0,1009.7,0,0,0,0,1,0,0,2022,7,26
739,0,68,26.4,17.1,1011.0,0,0,0,0,1,0,0,2022,7,27
740,3,75,21.9,10.3,1013.9,0,0,0,0,1,0,0,2022,8,1
741,8,75,23.6,9.9,1014.2,0,0,0,0,1,0,0,2022,8,2
742,3,75,24.5,7.9,1015.1,0,0,0,0,1,0,0,2022,8,3
743,0,75,25.8,5.4,1015.3,0,0,0,0,1,0,0,2022,8,4
744,3,75,26.0,4.8,1014.0,0,0,0,0,1,0,0,2022,8,5
745,8,75,26.6,6.4,1011.8,0,0,0,0,1,0,0,2022,8,6
746,5,75,26.5,15.4,1013.1,0,0,0,0,1,0,0,2022,8,7
747,5,75,27.4,7.1,1014.7,0,0,0,0,1,0,0,2022,8,8
748,18,75,24.2,11.4,1016.6,0,0,0,0,1,0,0,2022,8,9
749,3,75,21.9,14.1,1017.6,0,0,0,0,1,0,0,2022,8,10
750,5,82,23.3,4.7,1008.6,0,0,0,0,1,0,0,2022,8,15
751,3,82,22.9,6.4,1010.8,0,0,0,0,1,0,0,2022,8,16
752,21,82,24.2,6.5,1012.5,0,0,0,0,1,0,0,2022,8,17
753,30,82,25.8,5.8,1012.6,0,0,0,0,1,0,0,2022,8,18
754,130,82,27.1,6.4,1010.6,0,0,0,0,1,0,0,2022,8,19
755,26,82,21.9,6.2,1009.6,0,0,0,0,1,0,0,2022,8,20
756,25,82,20.8,10.9,1008.9,0,0,0,0,1,0,0,2022,8,21
757,4,82,21.8,6.3,1008.7,0,0,0,0,1,0,0,2022,8,22
758,8,82,20.8,12.8,1011.5,0,0,0,0,1,0,0,2022,8,23
759,36,82,21.8,14.9,1014.3,0,0,0,0,1,0,0,2022,8,24
760,8,89,22.8,8.3,1015.8,0,0,0,0,1,0,0,2022,8,29
761,7,89,21.9,7.8,1016.7,0,0,0,0,1,0,0,2022,8,30
762,13,89,22.2,7.3,1014.5,0,0,0,0,1,0,0,2022,8,31
763,33,89,21.4,11.1,1012.1,0,0,0,0,1,0,0,2022,9,1
764,10,89,16.1,12.3,1015.0,0,0,0,0,1,0,0,2022,9,2
765,5,89,17.8,5.2,1017.7,0,0,0,0,1,0,0,2022,9,3
766,26,89,19.1,6.1,1019.6,0,0,0,0,1,0,0,2022,9,4
767,5,89,19.9,7.9,1022.3,0,0,0,0,1,0,0,2022,9,5
768,18,89,19.7,4.4,1020.7,0,0,0,0,1,0,0,2022,9,6
769,6,89,20.7,4.5,1018.3,0,0,0,0,1,0,0,2022,9,7
770,67,96,16.0,6.5,1015.3,0,0,0,0,1,0,0,2022,9,12
771,52,96,16.7,6.1,1014.9,0,0,0,0,1,0,0,2022,9,13
772,13,96,19.5,5.1,1014.1,0,0,0,0,1,0,0,2022,9,14
773,16,96,23.3,5.1,1011.1,0,0,0,0,1,0,0,2022,9,15
774,13,96,21.4,7.9,1008.5,0,0,0,0,1,0,0,2022,9,16
775,5,96,16.3,11.1,1003.9,0,0,0,0,1,0,0,2022,9,17
776,16,96,12.1,9.8,1013.8,0,0,0,0,1,0,0,2022,9,18
777,16,96,11.7,10.1,1016.4,0,0,0,0,1,0,0,2022,9,19
778,5,96,11.5,6.0,1018.9,0,0,0,0,1,0,0,2022,9,20
779,8,96,10.2,8.6,1020.0,0,0,0,0,1,0,0,2022,9,21
780,3,103,15.4,4.8,1012.1,0,0,0,0,1,0,0,2022,9,26
781,3,103,17.5,5.7,1003.5,0,0,0,0,1,0,0,2022,9,27
782,4,103,16.8,6.4,1005.0,0,0,0,0,1,0,0,2022,9,28
783,2,103,15.7,5.1,1007.5,0,0,0,0,1,0,0,2022,9,29
784,2,103,19.3,7.3,1013.3,0,0,0,0,1,0,0,2022,9,30
785,0,103,16.9,5.3,1017.0,0,0,0,0,1,0,0,2022,10,1
786,10,103,16.6,9.0,1018.0,0,0,0,0,1,0,0,2022,10,2
787,5,103,12.3,6.5,1018.2,0,0,0,0,1,0,0,2022,10,3
788,0,103,12.4,6.7,1022.7,0,0,0,0,1,0,0,2022,10,4
789,2,103,11.9,4.9,1028.6,0,0,0,0,1,0,0,2022,10,5
790,10,110,14.0,2.9,1023.5,0,0,0,0,1,0,0,2022,10,10
791,3,110,15.2,5.7,1021.5,0,0,0,0,1,0,0,2022,10,11
792,0,110,15.1,4.8,1023.0,0,0,0,0,1,0,0,2022,10,12
793,3,110,14.6,3.5,1021.9,0,0,0,0,1,0,0,2022,10,13
794,0,110,15.2,7.3,1018.0,0,0,0,0,1,0,0,2022,10,14
795,0,110,11.9,4.6,1019.6,0,0,0,0,1,0,0,2022,10,15
796,11,110,12.1,3.4,1024.8,0,0,0,0,1,0,0,2022,10,16
797,3,110,12.9,3.4,1031.1,0,0,0,0,1,0,0,2022,10,17
798,3,110,10.4,3.2,1029.2,0,0,0,0,1,0,0,2022,10,18
799,0,110,10.9,6.0,1022.4,0,0,0,0,1,0,0,2022,10,19
800,0,6,6.6,19.7,1023.1,0,0,0,0,0,1,0,2022,2,14
801,0,6,8.8,16.8,1019.1,0,0,0,0,0,1,0,2022,2,15
802,0,6,8.2,7.8,1017.1,0,0,0,0,0,1,0,2022,2,16
803,0,6,6.8,4.5,1009.6,0,0,0,0,0,1,0,2022,2,17
804,0,6,8.8,10.7,1016.3,0,0,0,0,0,1,0,2022,2,18
805,0,6,10.1,7.5,1016.3,0,0,0,0,0,1,0,2022,2,19
806,0,6,7.6,4.7,1020.0,0,0,0,0,0,1,0,2022,2,20
807,0,6,8.7,7.8,1011.0,0,0,0,0,0,1,0,2022,2,21
808,0,6,6.9,12.3,1011.4,0,0,0,0,0,1,0,2022,2,22
809,0,6,3.5,6.6,1023.6,0,0,0,0,0,1,0,2022,2,23
810,0,13,3.6,8.0,1025.8,0,0,0,0,0,1,0,2022,2,28
811,0,13,2.7,5.1,1027.2,0,0,0,0,0,1,0,2022,3,1
812,0,13,2.4,6.3,1022.5,0,0,0,0,0,1,0,2022,3,2
813,0,13,3.7,7.1,1017.2,0,0,0,0,0,1,0,2022,3,3
814,0,13,2.3,6.8,1016.0,0,0,0,0,0,1,0,2022,3,4
815,0,13,2.2,5.7,1018.7,0,0,0,0,0,1,0,2022,3,5
816,0,13,3.4,12.0,1018.1,0,0,0,0,0,1,0,2022,3,6
817,0,13,2.0,7.2,1018.3,0,0,0,0,0,1,0,2022,3,7
818,0,13,-0.3,8.4,1019.9,0,0,0,0,0,1,0,2022,3,8
819,0,13,0.2,9.6,1021.1,0,0,0,0,0,1,0,2022,3,9
820,0,20,5.5,9.8,1034.1,0,0,0,0,0,1,0,2022,3,14
821,0,20,5.7,5.1,1033.9,0,0,0,0,0,1,0,2022,3,15
822,0,20,6.7,5.3,1024.2,0,0,0,0,0,1,0,2022,3,16
823,0,20,5.0,9.0,1031.1,0,0,0,0,0,1,0,2022,3,17
824,0,20,4.8,14.9,1039.1,0,0,0,0,0,1,0,2022,3,18
825,0,20,3.2,9.6,1040.2,0,0,0,0,0,1,0,2022,3,19
826,0,20,4.9,11.9,1041.1,0,0,0,0,0,1,0,2022,3,20
827,0,20,4.6,6.9,1037.6,0,0,0,0,0,1,0,2022,3,21
828,0,20,7.3,7.7,1033.5,0,0,0,0,0,1,0,2022,3,22
829,0,20,10.7,9.0,1030.5,0,0,0,0,0,1,0,2022,3,23
830,0,27,11.0,7.8,1026.0,0,0,0,0,0,1,0,2022,3,28
831,0,27,12.7,5.3,1014.1,0,0,0,0,0,1,0,2022,3,29
832,0,27,12.6,5.3,1008.0,0,0,0,0,0,1,0,2022,3,30
833,0,27,14.4,15.3,999.5,0,0,0,0,0,1,0,2022,3,31
834,0,27,14.6,9.8,995.0,0,0,0,0,0,1,0,2022,4,1
835,0,27,10.6,7.6,1000.5,0,0,0,0,0,1,0,2022,4,2
836,0,27,4.2,13.2,1012.3,0,0,0,0,0,1,0,2022,4,3
837,0,27,5.8,7.8,1020.7,0,0,0,0,0,1,0,2022,4,4
838,0,27,8.1,6.0,1013.4,0,0,0,0,0,1,0,2022,4,5
839,0,27,13.1,7.2,1011.1,0,0,0,0,0,1,0,2022,4,6
840,0,34,7.4,12.0,1020.5,0,0,0,0,0,1,0,2022,4,11
841,0,34,8.8,8.4,1022.0,0,0,0,0,0,1,0,2022,4,12
842,0,34,9.9,7.4,1021.1,0,0,0,0,0,1,0,2022,4,13
843,0,34,11.6,6.2,1021.3,0,0,0,0,0,1,0,2022,4,14
844,0,34,14.9,6.3,1018.5,0,0,0,0,0,1,0,2022,4,15
845,0,34,12.0,10.4,1017.9,0,0,0,0,0,1,0,2022,4,16
846,0,34,6.8,7.8,1018.8,0,0,0,0,0,1,0,2022,4,17
847,0,34,7.6,8.4,1015.2,0,0,0,0,0,1,0,2022,4,18
848,0,34,7.4,6.8,1013.5,0,0,0,0,0,1,0,2022,4,19
849,0,34,7.8,6.5,1014.6,0,0,0,0,0,1,0,2022,4,20
850,0,41,17.4,7.5,1021.6,0,0,0,0,0,1,0,2022,5,9
851,0,41,15.8,6.2,1021.0,0,0,0,0,0,1,0,2022,5,10
852,0,41,17.5,6.3,1020.2,0,0,0,0,0,1,0,2022,5,11
853,0,41,19.6,5.7,1019.6,0,0,0,0,0,1,0,2022,5,12
854,0,41,21.1,5.4,1016.8,0,0,0,0,0,1,0,2022,5,13
855,0,41,20.9,9.2,1016.0,0,0,0,0,0,1,0,2022,5,14
856,0,41,19.3,5.6,1018.6,0,0,0,0,0,1,0,2022,5,15
857,0,41,19.7,6.3,1018.6,0,0,0,0,0,1,0,2022,5,16
858,0,41,21.0,6.5,1015.5,0,0,0,0,0,1,0,2022,5,17
859,0,41,18.1,17.7,1019.4,0,0,0,0,0,1,0,2022,5,18
860,0,48,18.2,7.4,1011.1,0,0,0,0,0,1,0,2022,5,23
861,0,48,19.2,12.5,1010.3,0,0,0,0,0,1,0,2022,5,24
862,0,48,23.2,15.3,1012.8,0,0,0,0,0,1,0,2022,5,25
863,0,48,22.1,11.8,1019.7,0,0,0,0,0,1,0,2022,5,26
864,0,48,22.0,6.2,1018.7,0,0,0,0,0,1,0,2022,5,27
865,0,48,18.4,10.7,1012.9,0,0,0,0,0,1,0,2022,5,28
866,0,48,13.8,5.7,1011.2,0,0,0,0,0,1,0,2022,5,29
867,0,48,18.5,4.8,1011.4,0,0,0,0,0,1,0,2022,5,30
868,0,48,19.4,5.3,1016.5,0,0,0,0,0,1,0,2022,5,31
869,0,48,22.6,8.1,1015.6,0,0,0,0,0,1,0,2022,6,1
870,0,55,23.6,9.3,1014.1,0,0,0,0,0,1,0,2022,6,6
871,0,55,24.3,11.1,1013.4,0,0,0,0,0,1,0,2022,6,7
872,0,55,23.7,14.3,1009.3,0,0,0,0,0,1,0,2022,6,8
873,0,55,22.2,12.6,1006.7,0,0,0,0,0,1,0,2022,6,9
874,0,55,21.9,6.3,1009.3,0,0,0,0,0,1,0,2022,6,10
875,0,55,19.9,5.4,1013.3,0,0,0,0,0,1,0,2022,6,11
876,0,55,20.6,5.3,1014.7,0,0,0,0,0,1,0,2022,6,12
877,0,55,22.0,7.1,1014.6,0,0,0,0,0,1,0,2022,6,13
878,0,55,20.9,11.3,1017.5,0,0,0,0,0,1,0,2022,6,14
879,0,55,19.3,7.1,1020.6,0,0,0,0,0,1,0,2022,6,15
880,0,62,24.8,6.5,1012.7,0,0,0,0,0,1,0,2022,6,20
881,0,62,24.3,10.2,1010.4,0,0,0,0,0,1,0,2022,6,21
882,0,62,23.3,8.7,1012.3,0,0,0,0,0,1,0,2022,6,22
883,0,62,20.3,7.2,1013.3,0,0,0,0,0,1,0,2022,6,23
884,0,62,22.6,6.8,1014.2,0,0,0,0,0,1,0,2022,6,24
885,0,62,23.0,6.3,1012.3,0,0,0,0,0,1,0,2022,6,25
886,0,62,21.8,9.0,1015.8,0,0,0,0,0,1,0,2022,6,26
887,0,62,24.4,6.8,1017.2,0,0,0,0,0,1,0,2022,6,27
888,0,62,25.4,7.4,1016.5,0,0,0,0,0,1,0,2022,6,28
889,0,62,26.5,10.1,1014.9,0,0,0,0,0,1,0,2022,6,29
890,1,69,21.6,6.5,1023.5,0,0,0,0,0,1,0,2022,7,18
891,0,69,23.9,6.3,1021.4,0,0,0,0,0,1,0,2022,7,19
892,0,69,25.1,6.8,1019.8,0,0,0,0,0,1,0,2022,7,20
893,1,69,26.6,8.4,1016.1,0,0,0,0,0,1,0,2022,7,21
894,0,69,27.6,6.6,1015.4,0,0,0,0,0,1,0,2022,7,22
895,1,69,28.8,6.0,1014.7,0,0,0,0,0,1,0,2022,7,23
896,2,69,27.4,8.9,1014.6,0,0,0,0,0,1,0,2022,7,24
897,1,69,27.0,7.7,1014.4,0,0,0,0,0,1,0,2022,7,25
898,4,69,27.6,8.1,1009.7,0,0,0,0,0,1,0,2022,7,26
899,4,69,26.7,9.8,1011.7,0,0,0,0,0,1,0,2022,7,27
900,3,76,22.4,8.4,1013.8,0,0,0,0,0,1,0,2022,8,1
901,3,76,23.6,9.3,1014.7,0,0,0,0,0,1,0,2022,8,2
902,3,76,25.0,6.6,1015.6,0,0,0,0,0,1,0,2022,8,3
903,9,76,25.7,7.7,1015.6,0,0,0,0,0,1,0,2022,8,4
904,11,76,25.8,5.4,1014.3,0,0,0,0,0,1,0,2022,8,5
905,14,76,26.8,6.2,1012.0,0,0,0,0,0,1,0,2022,8,6
906,46,76,26.1,6.8,1013.9,0,0,0,0,0,1,0,2022,8,7
907,14,76,28.2,7.5,1015.8,0,0,0,0,0,1,0,2022,8,8
908,19,76,24.7,5.7,1018.2,0,0,0,0,0,1,0,2022,8,9
909,36,76,23.7,7.2,1017.9,0,0,0,0,0,1,0,2022,8,10
910,60,83,23.6,7.4,1007.8,0,0,0,0,0,1,0,2022,8,15
911,75,83,25.7,8.0,1009.2,0,0,0,0,0,1,0,2022,8,16
912,96,83,26.1,7.8,1011.3,0,0,0,0,0,1,0,2022,8,17
913,93,83,27.7,6.3,1011.8,0,0,0,0,0,1,0,2022,8,18
914,191,83,29.1,7.2,1010.0,0,0,0,0,0,1,0,2022,8,19
915,190,83,26.3,7.2,1009.2,0,0,0,0,0,1,0,2022,8,20
916,49,83,20.8,4.2,1009.0,0,0,0,0,0,1,0,2022,8,21
917,56,83,21.0,6.6,1009.2,0,0,0,0,0,1,0,2022,8,22
918,38,83,20.4,4.4,1012.1,0,0,0,0,0,1,0,2022,8,23
919,76,83,22.4,5.3,1015.2,0,0,0,0,0,1,0,2022,8,24
920,212,90,22.3,5.0,1016.2,0,0,0,0,0,1,0,2022,8,29
921,191,90,20.6,3.3,1017.4,0,0,0,0,0,1,0,2022,8,30
922,226,90,22.7,5.1,1014.8,0,0,0,0,0,1,0,2022,8,31
923,101,90,20.9,8.1,1013.0,0,0,0,0,0,1,0,2022,9,1
924,27,90,16.0,5.7,1015.5,0,0,0,0,0,1,0,2022,9,2
925,253,90,17.6,5.6,1018.0,0,0,0,0,0,1,0,2022,9,3
926,253,90,18.9,8.7,1020.5,0,0,0,0,0,1,0,2022,9,4
927,261,90,20.6,6.2,1023.4,0,0,0,0,0,1,0,2022,9,5
928,237,90,21.4,6.0,1021.0,0,0,0,0,0,1,0,2022,9,6
929,370,90,23.1,11.4,1018.0,0,0,0,0,0,1,0,2022,9,7
930,184,97,16.2,6.8,1014.8,0,0,0,0,0,1,0,2022,9,12
931,114,97,16.3,8.9,1014.5,0,0,0,0,0,1,0,2022,9,13
932,110,97,19.8,6.7,1012.5,0,0,0,0,0,1,0,2022,9,14
933,112,97,22.7,6.0,1009.2,0,0,0,0,0,1,0,2022,9,15
934,133,97,19.9,6.0,1008.0,0,0,0,0,0,1,0,2022,9,16
935,14,97,15.3,7.1,1004.4,0,0,0,0,0,1,0,2022,9,17
936,72,97,12.9,15.5,1012.2,0,0,0,0,0,1,0,2022,9,18
937,21,97,11.7,8.0,1015.3,0,0,0,0,0,1,0,2022,9,19
938,15,97,11.6,5.1,1018.5,0,0,0,0,0,1,0,2022,9,20
939,13,97,10.3,6.0,1020.2,0,0,0,0,0,1,0,2022,9,21
940,20,104,17.8,8.3,1010.3,0,0,0,0,0,1,0,2022,9,26
941,3,104,16.8,7.7,1003.1,0,0,0,0,0,1,0,2022,9,27
942,7,104,15.6,5.1,1004.5,0,0,0,0,0,1,0,2022,9,28
943,5,104,19.0,8.9,1005.0,0,0,0,0,0,1,0,2022,9,29
944,5,104,20.9,10.7,1011.7,0,0,0,0,0,1,0,2022,9,30
945,10,104,19.6,7.1,1015.7,0,0,0,0,0,1,0,2022,10,1
946,11,104,16.5,11.6,1017.4,0,0,0,0,0,1,0,2022,10,2
947,10,104,13.8,11.1,1017.4,0,0,0,0,0,1,0,2022,10,3
948,3,104,12.1,5.9,1022.4,0,0,0,0,0,1,0,2022,10,4
949,3,104,12.5,5.3,1028.9,0,0,0,0,0,1,0,2022,10,5
950,7,111,14.3,9.5,1023.8,0,0,0,0,0,1,0,2022,10,10
951,3,111,16.3,10.4,1022.1,0,0,0,0,0,1,0,2022,10,11
952,2,111,15.1,3.6,1023.8,0,0,0,0,0,1,0,2022,10,12
953,5,111,15.7,6.9,1022.7,0,0,0,0,0,1,0,2022,10,13
954,4,111,15.4,9.9,1019.5,0,0,0,0,0,1,0,2022,10,14
955,8,111,15.4,10.8,1020.5,0,0,0,0,0,1,0,2022,10,15
956,2,111,15.9,11.7,1024.9,0,0,0,0,0,1,0,2022,10,16
957,4,111,15.4,12.0,1031.6,0,0,0,0,0,1,0,2022,10,17
958,1,111,15.4,12.5,1029.3,0,0,0,0,0,1,0,2022,10,18
959,3,111,11.2,4.5,1022.4,0,0,0,0,0,1,0,2022,10,19
960,0,7,4.4,14.3,1020.7,0,0,0,0,0,0,1,2022,2,14
961,0,7,8.6,16.0,1016.1,0,0,0,0,0,0,1,2022,2,15
962,0,7,7.3,11.2,1015.2,0,0,0,0,0,0,1,2022,2,16
963,0,7,8.9,21.5,1006.8,0,0,0,0,0,0,1,2022,2,17
964,0,7,8.8,19.6,1014.7,0,0,0,0,0,0,1,2022,2,18
965,0,7,7.6,14.2,1016.4,0,0,0,0,0,0,1,2022,2,19
966,0,7,6.9,12.6,1019.6,0,0,0,0,0,0,1,2022,2,20
967,0,7,5.7,14.5,1009.1,0,0,0,0,0,0,1,2022,2,21
968,0,7,5.5,18.2,1013.1,0,0,0,0,0,0,1,2022,2,22
969,0,7,5.3,17.8,1023.2,0,0,0,0,0,0,1,2022,2,23
970,0,14,1.9,18.1,1026.9,0,0,0,0,0,0,1,2022,2,28
971,0,14,2.8,17.5,1028.4,0,0,0,0,0,0,1,2022,3,1
972,0,14,2.2,13.4,1022.6,0,0,0,0,0,0,1,2022,3,2
973,0,14,2.8,5.5,1017.0,0,0,0,0,0,0,1,2022,3,3
974,0,14,3.3,12.5,1016.7,0,0,0,0,0,0,1,2022,3,4
975,0,14,1.9,15.1,1019.6,0,0,0,0,0,0,1,2022,3,5
976,0,14,2.7,14.5,1018.8,0,0,0,0,0,0,1,2022,3,6
977,0,14,1.4,13.8,1019.3,0,0,0,0,0,0,1,2022,3,7
978,0,14,1.8,15.6,1021.0,0,0,0,0,0,0,1,2022,3,8
979,0,14,2.3,11.6,1022.2,0,0,0,0,0,0,1,2022,3,9
980,0,21,3.9,12.1,1033.5,0,0,0,0,0,0,1,2022,3,14
981,1,21,7.0,10.9,1032.5,0,0,0,0,0,0,1,2022,3,15
982,0,21,7.9,18.2,1022.8,0,0,0,0,0,0,1,2022,3,16
983,0,21,5.2,8.8,1030.7,0,0,0,0,0,0,1,2022,3,17
984,0,21,4.0,7.6,1039.4,0,0,0,0,0,0,1,2022,3,18
985,1,21,3.7,8.0,1039.3,0,0,0,0,0,0,1,2022,3,19
986,1,21,2.9,13.3,1042.0,0,0,0,0,0,0,1,2022,3,20
987,0,21,4.0,9.1,1038.4,0,0,0,0,0,0,1,2022,3,21
988,0,21,8.4,13.7,1034.7,0,0,0,0,0,0,1,2022,3,22
989,0,21,9.9,6.6,1030.5,0,0,0,0,0,0,1,2022,3,23
990,0,28,10.3,7.0,1024.9,0,0,0,0,0,0,1,2022,3,28
991,0,28,12.8,12.7,1011.6,0,0,0,0,0,0,1,2022,3,29
992,0,28,12.4,14.8,1005.6,0,0,0,0,0,0,1,2022,3,30
993,0,28,12.5,16.9,996.3,0,0,0,0,0,0,1,2022,3,31
994,0,28,12.2,18.3,993.2,0,0,0,0,0,0,1,2022,4,1
995,0,28,4.1,13.7,1001.4,0,0,0,0,0,0,1,2022,4,2
996,0,28,3.0,13.0,1012.3,0,0,0,0,0,0,1,2022,4,3
997,0,28,3.4,12.3,1019.8,0,0,0,0,0,0,1,2022,4,4
998,0,28,8.0,13.5,1011.2,0,0,0,0,0,0,1,2022,4,5
999,0,28,13.6,10.6,1009.8,0,0,0,0,0,0,1,2022,4,6
1000,0,35,6.3,15.2,1021.4,0,0,0,0,0,0,1,2022,4,11
1001,0,35,8.8,7.3,1021.4,0,0,0,0,0,0,1,2022,4,12
1002,0,35,9.7,9.2,1022.2,0,0,0,0,0,0,1,2022,4,13
1003,0,35,11.4,7.4,1021.4,0,0,0,0,0,0,1,2022,4,14
1004,0,35,13.3,9.6,1018.7,0,0,0,0,0,0,1,2022,4,15
1005,0,35,10.7,21.6,1019.8,0,0,0,0,0,0,1,2022,4,16
1006,0,35,8.2,32.7,1021.8,0,0,0,0,0,0,1,2022,4,17
1007,0,35,5.7,15.5,1016.6,0,0,0,0,0,0,1,2022,4,18
1008,0,35,5.1,11.3,1013.1,0,0,0,0,0,0,1,2022,4,19
1009,0,35,7.1,7.4,1014.1,0,0,0,0,0,0,1,2022,4,20
1010,0,42,18.1,10.2,1022.0,0,0,0,0,0,0,1,2022,5,9
1011,0,42,17.4,9.3,1020.9,0,0,0,0,0,0,1,2022,5,10
1012,0,42,19.3,7.2,1019.1,0,0,0,0,0,0,1,2022,5,11
1013,0,42,22.2,11.4,1017.8,0,0,0,0,0,0,1,2022,5,12
1014,0,42,22.4,11.7,1016.5,0,0,0,0,0,0,1,2022,5,13
1015,0,42,20.4,14.0,1017.3,0,0,0,0,0,0,1,2022,5,14
1016,0,42,19.2,12.0,1018.4,0,0,0,0,0,0,1,2022,5,15
1017,0,42,21.2,5.0,1017.9,0,0,0,0,0,0,1,2022,5,16
1018,0,42,20.2,12.2,1015.3,0,0,0,0,0,0,1,2022,5,17
1019,0,42,16.6,21.0,1023.5,0,0,0,0,0,0,1,2022,5,18
1020,0,49,18.2,10.2,1011.6,0,0,0,0,0,0,1,2022,5,23
1021,0,49,17.4,12.3,1009.9,0,0,0,0,0,0,1,2022,5,24
1022,0,49,21.9,11.9,1012.2,0,0,0,0,0,0,1,2022,5,25
1023,0,49,20.2,11.0,1020.6,0,0,0,0,0,0,1,2022,5,26
1024,0,49,21.3,6.9,1017.9,0,0,0,0,0,0,1,2022,5,27
1025,0,49,15.1,11.6,1014.9,0,0,0,0,0,0,1,2022,5,28
1026,0,49,13.7,15.3,1012.0,0,0,0,0,0,0,1,2022,5,29
1027,0,49,13.8,5.6,1012.8,0,0,0,0,0,0,1,2022,5,30
1028,0,49,16.7,5.9,1017.1,0,0,0,0,0,0,1,2022,5,31
1029,0,49,20.4,6.0,1015.5,0,0,0,0,0,0,1,2022,6,1
1030,0,56,22.1,14.1,1015.0,0,0,0,0,0,0,1,2022,6,6
1031,0,56,23.6,6.9,1012.3,0,0,0,0,0,0,1,2022,6,7
1032,0,56,22.5,15.0,1008.6,0,0,0,0,0,0,1,2022,6,8
1033,0,56,21.9,10.8,1006.6,0,0,0,0,0,0,1,2022,6,9
1034,0,56,21.6,15.8,1011.1,0,0,0,0,0,0,1,2022,6,10
1035,0,56,22.5,20.4,1015.5,0,0,0,0,0,0,1,2022,6,11
1036,0,56,23.3,18.2,1016.6,0,0,0,0,0,0,1,2022,6,12
1037,0,56,24.0,9.6,1014.7,0,0,0,0,0,0,1,2022,6,13
1038,1,56,19.6,14.9,1019.2,0,0,0,0,0,0,1,2022,6,14
1039,0,56,20.0,7.7,1020.1,0,0,0,0,0,0,1,2022,6,15
1040,0,63,26.3,11.8,1011.1,0,0,0,0,0,0,1,2022,6,20
1041,0,63,23.9,17.3,1010.7,0,0,0,0,0,0,1,2022,6,21
