Unnamed: 0,date,AMBROSIA,batch_id,tavg,prcp,wdir,wspd,wpgt,pres,city_БЕОГРАД - НОВИ БЕОГРАД,city_ВРШАЦ,city_КРАЉЕВО,city_КРАГУЈЕВАЦ,city_НИШ,city_ПОЖАРЕВАЦ,city_СУБОТИЦА
547,2022-05-30,0,46,19.1,0.7,109.0,6.4,16.7,1011.1,0,0,1,0,0,0,0
548,2022-05-31,0,46,18.2,0.5,145.0,4.9,18.5,1016.5,0,0,1,0,0,0,0
549,2022-06-01,0,46,21.7,0.0,338.0,5.2,18.5,1015.5,0,0,1,0,0,0,0
550,2022-06-06,0,53,20.6,5.1,69.0,5.5,,1014.4,0,0,1,0,0,0,0
551,2022-06-07,0,53,21.2,0.0,86.0,8.8,,1012.7,0,0,1,0,0,0,0
552,2022-06-08,0,53,20.2,6.0,115.0,9.3,,1009.2,0,0,1,0,0,0,0
553,2022-06-09,0,53,19.6,1.5,119.0,8.4,,1006.3,0,0,1,0,0,0,0
554,2022-06-10,0,53,19.1,24.8,318.0,4.8,,1009.4,0,0,1,0,0,0,0
555,2022-06-11,0,53,19.0,62.6,286.0,9.4,,1014.2,0,0,1,0,0,0,0
556,2022-06-12,0,53,19.5,46.5,274.0,10.4,,1016.0,0,0,1,0,0,0,0
557,2022-06-13,0,53,21.8,0.2,273.0,5.5,,1015.0,0,0,1,0,0,0,0
558,2022-06-14,0,53,20.0,0.8,283.0,9.2,24.1,1019.0,0,0,1,0,0,0,0
559,2022-06-15,0,53,18.9,0.0,313.0,5.5,13.0,1021.0,0,0,1,0,0,0,0
560,2022-06-20,0,60,22.4,0.0,20.0,4.1,14.8,1012.8,0,0,1,0,0,0,0
561,2022-06-21,0,60,23.6,0.2,327.0,5.8,22.2,1011.5,0,0,1,0,0,0,0
562,2022-06-22,0,60,22.9,0.0,53.0,4.6,16.7,1012.7,0,0,1,0,0,0,0
563,2022-06-23,0,60,21.2,23.1,28.0,4.8,20.4,1013.2,0,0,1,0,0,0,0
564,2022-06-24,0,60,23.5,0.0,28.0,3.9,14.8,1013.7,0,0,1,0,0,0,0
565,2022-06-25,0,60,22.3,2.9,337.0,5.6,40.0,1012.9,0,0,1,0,0,0,0
566,2022-06-26,0,60,22.2,0.0,284.0,5.5,16.7,1015.9,0,0,1,0,0,0,0
567,2022-06-27,0,60,24.2,0.0,21.0,4.7,13.0,1017.1,0,0,1,0,0,0,0
568,2022-06-28,0,60,24.4,0.0,33.0,4.7,14.8,1016.8,0,0,1,0,0,0,0
569,2022-06-29,0,60,25.0,0.0,101.0,11.0,40.0,1013.9,0,0,1,0,0,0,0
570,2022-07-18,3,67,21.1,0.0,311.0,5.6,14.8,1023.6,0,0,1,0,0,0,0
571,2022-07-19,2,67,22.4,0.0,78.0,4.6,14.8,1021.6,0,0,1,0,0,0,0
572,2022-07-20,3,67,24.3,0.0,36.0,4.8,14.8,1020.1,0,0,1,0,0,0,0
573,2022-07-21,3,67,26.0,0.0,311.0,5.8,20.4,1016.8,0,0,1,0,0,0,0
574,2022-07-22,1,67,27.4,0.0,335.0,6.0,16.7,1015.9,0,0,1,0,0,0,0
575,2022-07-23,2,67,27.8,0.0,43.0,4.3,16.7,1015.0,0,0,1,0,0,0,0
576,2022-07-24,2,67,28.3,0.5,311.0,7.3,24.1,1015.3,0,0,1,0,0,0,0
577,2022-07-25,12,67,27.0,0.0,264.0,5.6,16.7,1014.4,0,0,1,0,0,0,0
578,2022-07-26,21,67,27.0,0.0,1.0,5.0,43.0,1010.0,0,0,1,0,0,0,0
579,2022-07-27,38,67,24.3,2.9,244.0,7.5,16.7,1012.6,0,0,1,0,0,0,0
580,2022-08-01,105,74,22.6,0.0,283.0,8.4,25.9,1014.3,0,0,1,0,0,0,0
581,2022-08-02,92,74,23.7,0.0,285.0,6.5,20.4,1015.1,0,0,1,0,0,0,0
582,2022-08-03,65,74,24.7,0.0,289.0,5.5,16.7,1016.0,0,0,1,0,0,0,0
583,2022-08-04,62,74,25.4,0.0,314.0,5.7,14.8,1015.8,0,0,1,0,0,0,0
584,2022-08-05,95,74,26.0,0.0,338.0,4.0,14.8,1013.8,0,0,1,0,0,0,0
585,2022-08-06,87,74,26.2,0.0,323.0,5.2,16.7,1012.5,0,0,1,0,0,0,0
586,2022-08-07,101,74,25.3,0.1,295.0,8.9,22.2,1014.9,0,0,1,0,0,0,0
587,2022-08-08,42,74,25.3,0.3,189.0,6.7,43.0,1015.6,0,0,1,0,0,0,0
588,2022-08-09,40,74,24.2,1.5,310.0,8.0,18.5,1018.4,0,0,1,0,0,0,0
589,2022-08-10,36,74,23.0,0.5,263.0,7.3,20.4,1018.5,0,0,1,0,0,0,0
590,2022-08-15,35,81,22.6,0.0,285.0,5.1,14.8,1008.7,0,0,1,0,0,0,0
591,2022-08-16,38,81,24.0,0.0,206.0,5.1,43.0,1010.2,0,0,1,0,0,0,0
592,2022-08-17,50,81,24.8,0.0,281.0,5.7,16.7,1012.4,0,0,1,0,0,0,0
593,2022-08-18,32,81,25.8,0.0,20.0,4.2,14.8,1012.4,0,0,1,0,0,0,0
594,2022-08-19,42,81,24.6,0.0,90.0,6.7,20.4,1010.6,0,0,1,0,0,0,0
595,2022-08-20,35,81,21.7,14.9,301.0,5.0,18.5,1009.7,0,0,1,0,0,0,0
596,2022-08-21,22,81,20.8,4.2,282.0,6.0,16.7,1009.7,0,0,1,0,0,0,0
597,2022-08-22,45,81,20.4,2.4,261.0,4.6,14.8,1009.5,0,0,1,0,0,0,0
598,2022-08-23,51,81,18.8,7.8,269.0,5.2,13.0,1012.9,0,0,1,0,0,0,0
599,2022-08-24,92,81,20.9,0.8,283.0,4.4,13.0,1015.5,0,0,1,0,0,0,0
600,2022-08-29,115,88,22.0,4.9,240.0,5.9,20.4,1016.7,0,0,1,0,0,0,0
601,2022-08-30,162,88,21.0,1.6,284.0,5.5,14.8,1017.4,0,0,1,0,0,0,0
602,2022-08-31,105,88,22.0,7.6,289.0,4.0,16.7,1014.8,0,0,1,0,0,0,0
603,2022-09-01,169,88,19.5,5.4,284.0,5.8,18.5,1013.2,0,0,1,0,0,0,0
604,2022-09-02,47,88,15.6,29.0,273.0,6.4,14.8,1015.9,0,0,1,0,0,0,0
605,2022-09-03,58,88,18.1,0.0,80.0,3.3,11.1,1017.8,0,0,1,0,0,0,0
606,2022-09-04,69,88,18.2,1.0,77.0,4.9,16.7,1019.8,0,0,1,0,0,0,0
607,2022-09-05,140,88,19.8,0.8,131.0,4.5,11.1,1023.1,0,0,1,0,0,0,0
608,2022-09-06,105,88,20.3,0.0,113.0,3.6,13.0,1020.9,0,0,1,0,0,0,0
609,2022-09-07,84,88,20.2,0.0,87.0,5.0,18.5,1017.7,0,0,1,0,0,0,0
610,2022-09-12,76,95,16.6,0.4,258.0,7.7,24.1,1015.9,0,0,1,0,0,0,0
611,2022-09-13,80,95,17.5,0.0,266.0,5.0,20.4,1014.9,0,0,1,0,0,0,0
612,2022-09-14,57,95,18.2,0.0,68.0,5.2,18.5,1013.0,0,0,1,0,0,0,0
613,2022-09-15,20,95,20.1,0.0,37.0,4.1,18.5,1010.5,0,0,1,0,0,0,0
614,2022-09-16,25,95,21.8,1.1,173.0,8.4,20.4,1007.8,0,0,1,0,0,0,0
615,2022-09-17,22,95,14.4,9.4,306.0,6.1,22.2,1005.0,0,0,1,0,0,0,0
616,2022-09-18,30,95,12.4,0.9,296.0,8.9,25.9,1014.3,0,0,1,0,0,0,0
617,2022-09-19,25,95,9.9,2.3,357.0,6.2,25.9,1016.5,0,0,1,0,0,0,0
618,2022-09-20,18,95,10.9,0.0,255.0,5.9,14.8,1019.5,0,0,1,0,0,0,0
619,2022-09-21,10,95,11.1,1.0,282.0,7.3,22.2,1021.0,0,0,1,0,0,0,0
620,2022-09-26,3,102,15.8,32.3,111.0,9.8,24.1,1010.6,0,0,1,0,0,0,0
621,2022-09-27,5,102,16.3,0.6,76.0,4.5,16.7,1003.1,0,0,1,0,0,0,0
622,2022-09-28,2,102,14.7,0.5,103.0,4.3,13.0,1004.3,0,0,1,0,0,0,0
623,2022-09-29,1,102,18.4,0.0,124.0,8.4,22.2,1005.2,0,0,1,0,0,0,0
624,2022-09-30,2,102,20.0,0.0,151.0,9.9,22.2,1012.3,0,0,1,0,0,0,0
625,2022-10-01,2,102,17.1,7.1,90.0,6.7,20.4,1015.7,0,0,1,0,0,0,0
626,2022-10-02,3,102,16.8,0.2,289.0,6.0,24.1,1018.3,0,0,1,0,0,0,0
627,2022-10-03,3,102,12.8,2.3,281.0,7.7,22.2,1019.0,0,0,1,0,0,0,0
628,2022-10-04,5,102,12.8,0.1,265.0,7.8,24.1,1023.6,0,0,1,0,0,0,0
629,2022-10-05,2,102,11.9,0.0,54.0,3.6,13.0,1029.0,0,0,1,0,0,0,0
630,2022-10-10,2,109,13.7,0.0,83.0,8.0,18.5,1023.3,0,0,1,0,0,0,0
631,2022-10-11,2,109,14.0,2.6,19.0,3.0,20.4,1022.0,0,0,1,0,0,0,0
632,2022-10-12,1,109,14.6,0.0,50.0,2.6,11.1,1023.6,0,0,1,0,0,0,0
633,2022-10-13,2,109,13.6,0.0,63.0,3.8,11.1,1022.3,0,0,1,0,0,0,0
634,2022-10-14,2,109,13.3,0.0,100.0,5.3,16.7,1018.4,0,0,1,0,0,0,0
635,2022-10-15,2,109,11.6,0.0,80.0,7.9,24.1,1019.7,0,0,1,0,0,0,0
636,2022-10-16,1,109,13.0,0.0,138.0,5.0,16.7,1024.9,0,0,1,0,0,0,0
637,2022-10-17,1,109,11.2,0.0,112.0,4.9,16.7,1030.6,0,0,1,0,0,0,0
638,2022-10-18,0,109,10.3,0.0,144.0,5.1,14.8,1029.0,0,0,1,0,0,0,0
639,2022-10-19,2,109,11.5,0.0,302.0,5.5,18.5,1022.9,0,0,1,0,0,0,0
640,2022-02-14,0,5,7.0,0.0,151.0,5.5,14.8,1022.8,0,0,0,0,1,0,0
641,2022-02-15,0,5,9.7,0.5,136.0,7.7,18.5,1020.3,0,0,0,0,1,0,0
642,2022-02-16,0,5,8.4,2.3,64.0,5.8,13.0,1017.0,0,0,0,0,1,0,0
643,2022-02-17,0,5,9.1,2.0,180.0,6.9,18.5,1010.8,0,0,0,0,1,0,0
644,2022-02-18,0,5,8.5,0.3,331.0,8.7,40.0,1017.8,0,0,0,0,1,0,0
645,2022-02-19,0,5,9.7,0.0,325.0,7.1,13.0,1017.2,0,0,0,0,1,0,0
646,2022-02-20,0,5,7.2,0.0,328.0,9.2,14.8,1020.1,0,0,0,0,1,0,0
647,2022-02-21,0,5,9.4,0.0,186.0,6.9,18.5,1011.4,0,0,0,0,1,0,0
648,2022-02-22,0,5,5.4,1.5,317.0,20.6,29.6,1011.4,0,0,0,0,1,0,0
649,2022-02-23,0,5,5.9,1.5,316.0,14.9,27.8,1023.0,0,0,0,0,1,0,0
650,2022-02-28,0,12,3.2,0.0,19.0,10.1,16.7,1024.2,0,0,0,0,1,0,0
651,2022-03-01,0,12,2.1,0.0,331.0,11.9,16.7,1025.7,0,0,0,0,1,0,0
652,2022-03-02,0,12,2.5,0.0,305.0,11.4,24.1,1021.9,0,0,0,0,1,0,0
653,2022-03-03,0,12,4.3,0.0,331.0,10.9,18.5,1017.2,0,0,0,0,1,0,0
654,2022-03-04,0,12,2.8,0.0,358.0,7.1,16.7,1016.0,0,0,0,0,1,0,0
655,2022-03-05,0,12,4.2,0.0,2.0,14.5,18.5,1016.9,0,0,0,0,1,0,0
656,2022-03-06,0,12,2.3,1.8,59.0,14.0,25.9,1015.0,0,0,0,0,1,0,0
657,2022-03-07,0,12,1.3,1.5,315.0,13.5,16.7,1017.4,0,0,0,0,1,0,0
658,2022-03-08,0,12,-0.1,0.3,320.0,12.1,25.9,1019.8,0,0,0,0,1,0,0
659,2022-03-09,0,12,0.6,0.0,328.0,12.4,27.8,1020.8,0,0,0,0,1,0,0
660,2022-03-14,0,19,2.5,0.0,69.0,4.4,13.0,1034.4,0,0,0,0,1,0,0
661,2022-03-15,0,19,5.8,0.0,115.0,5.3,11.1,1033.8,0,0,0,0,1,0,0
662,2022-03-16,0,19,8.2,0.0,52.0,6.0,14.8,1024.6,0,0,0,0,1,0,0
663,2022-03-17,0,19,5.4,1.0,46.0,8.5,16.7,1029.8,0,0,0,0,1,0,0
664,2022-03-18,0,19,4.1,0.0,49.0,10.2,20.4,1037.3,0,0,0,0,1,0,0
665,2022-03-19,0,19,1.6,0.0,44.0,9.1,22.2,1039.4,0,0,0,0,1,0,0
666,2022-03-20,0,19,3.4,0.0,61.0,11.1,20.4,1038.4,0,0,0,0,1,0,0
667,2022-03-21,0,19,3.9,0.0,24.0,10.1,25.9,1036.2,0,0,0,0,1,0,0
668,2022-03-22,0,19,7.4,0.0,1.0,15.0,43.0,1032.1,0,0,0,0,1,0,0
669,2022-03-23,0,19,9.1,0.0,36.0,10.0,24.1,1029.3,0,0,0,0,1,0,0
670,2022-03-28,0,26,11.7,0.0,78.0,4.8,11.1,1025.5,0,0,0,0,1,0,0
671,2022-03-29,0,26,13.9,0.0,147.0,5.2,14.8,1014.9,0,0,0,0,1,0,0
672,2022-03-30,0,26,13.8,0.0,154.0,7.7,24.1,1009.4,0,0,0,0,1,0,0
673,2022-03-31,0,26,15.8,0.8,159.0,13.4,47.0,1001.3,0,0,0,0,1,0,0
674,2022-04-01,0,26,14.9,1.5,159.0,11.1,27.8,996.1,0,0,0,0,1,0,0
675,2022-04-02,0,26,11.7,15.2,207.0,12.1,43.0,1001.8,0,0,0,0,1,0,0
676,2022-04-03,0,26,4.3,1.5,315.0,13.2,24.1,1012.8,0,0,0,0,1,0,0
677,2022-04-04,0,26,5.9,0.3,330.0,3.8,13.0,1020.3,0,0,0,0,1,0,0
678,2022-04-05,0,26,9.2,0.0,90.0,5.4,11.1,1013.6,0,0,0,0,1,0,0
679,2022-04-06,0,26,13.1,0.0,134.0,6.9,13.0,1011.7,0,0,0,0,1,0,0
680,2022-04-11,0,33,7.1,2.3,316.0,16.2,43.0,1020.6,0,0,0,0,1,0,0
681,2022-04-12,0,33,8.4,0.0,7.0,6.0,13.0,1021.9,0,0,0,0,1,0,0
682,2022-04-13,0,33,10.8,0.0,347.0,8.6,16.7,1020.3,0,0,0,0,1,0,0
683,2022-04-14,0,33,11.9,0.0,81.0,4.4,11.1,1021.1,0,0,0,0,1,0,0
684,2022-04-15,0,33,14.8,0.0,45.0,5.4,13.0,1018.6,0,0,0,0,1,0,0
685,2022-04-16,0,33,14.1,0.0,323.0,16.0,40.0,1017.3,0,0,0,0,1,0,0
686,2022-04-17,0,33,5.5,0.0,320.0,20.3,32.0,1017.8,0,0,0,0,1,0,0
687,2022-04-18,0,33,6.4,0.0,326.0,13.8,20.4,1014.4,0,0,0,0,1,0,0
688,2022-04-19,0,33,6.9,0.0,356.0,5.2,14.8,1013.7,0,0,0,0,1,0,0
689,2022-04-20,0,33,3.6,0.0,77.0,4.0,13.0,1015.6,0,0,0,0,1,0,0
690,2022-05-09,0,40,17.3,0.0,350.0,5.8,18.5,1020.3,0,0,0,0,1,0,0
691,2022-05-10,0,40,16.9,0.0,14.0,8.5,20.4,1020.0,0,0,0,0,1,0,0
692,2022-05-11,0,40,17.3,0.0,340.0,6.4,16.7,1020.1,0,0,0,0,1,0,0
693,2022-05-12,0,40,19.2,0.0,84.0,5.0,13.0,1019.9,0,0,0,0,1,0,0
694,2022-05-13,0,40,21.3,0.0,53.0,5.2,13.0,1016.7,0,0,0,0,1,0,0
695,2022-05-14,0,40,20.6,0.0,337.0,11.3,25.9,1015.9,0,0,0,0,1,0,0
696,2022-05-15,0,40,18.7,0.0,339.0,8.0,22.2,1018.5,0,0,0,0,1,0,0
697,2022-05-16,0,40,19.4,0.0,35.0,6.1,14.8,1018.9,0,0,0,0,1,0,0
698,2022-05-17,0,40,20.1,0.0,189.0,7.5,47.0,1015.9,0,0,0,0,1,0,0
699,2022-05-18,0,40,16.7,3.6,346.0,16.8,54.0,1019.3,0,0,0,0,1,0,0
700,2022-05-23,0,47,19.4,0.0,318.0,5.2,14.8,1011.0,0,0,0,0,1,0,0
701,2022-05-24,0,47,22.7,0.0,69.0,5.3,13.0,1009.4,0,0,0,0,1,0,0
702,2022-05-25,0,47,23.9,0.0,123.0,5.8,16.7,1012.8,0,0,0,0,1,0,0
703,2022-05-26,0,47,21.8,0.0,311.0,12.3,13.0,1019.6,0,0,0,0,1,0,0
704,2022-05-27,0,47,22.3,0.0,50.0,4.1,14.8,1018.0,0,0,0,0,1,0,0
705,2022-05-28,0,47,19.1,0.3,317.0,14.0,16.7,1012.1,0,0,0,0,1,0,0
706,2022-05-29,0,47,14.2,2.0,323.0,10.7,16.7,1010.6,0,0,0,0,1,0,0
707,2022-05-30,0,47,19.3,2.8,64.0,5.3,43.0,1011.2,0,0,0,0,1,0,0
708,2022-05-31,0,47,18.3,11.9,341.0,7.0,14.8,1016.2,0,0,0,0,1,0,0
709,2022-06-01,0,47,22.2,0.5,356.0,6.4,14.8,1015.6,0,0,0,0,1,0,0
710,2022-06-06,0,54,21.7,1.3,46.0,7.8,,1014.2,0,0,0,0,1,0,0
711,2022-06-07,0,54,23.1,0.3,65.0,6.7,,1012.8,0,0,0,0,1,0,0
712,2022-06-08,0,54,19.9,0.0,81.0,7.7,,1009.7,0,0,0,0,1,0,0
713,2022-06-09,0,54,20.1,10.7,59.0,6.0,,1007.0,0,0,0,0,1,0,0
714,2022-06-10,0,54,19.8,4.8,10.0,8.5,,1008.3,0,0,0,0,1,0,0
715,2022-06-11,0,54,19.1,0.8,324.0,17.0,,1012.1,0,0,0,0,1,0,0
716,2022-06-12,0,54,19.9,4.8,327.0,15.2,,1014.5,0,0,0,0,1,0,0
717,2022-06-13,0,54,21.1,11.2,339.0,5.2,,1014.8,0,0,0,0,1,0,0
718,2022-06-14,0,54,20.0,0.0,330.0,11.6,29.0,1017.6,0,0,0,0,1,0,0
719,2022-06-15,0,54,19.3,0.0,351.0,7.0,18.5,1020.3,0,0,0,0,1,0,0
720,2022-06-20,0,61,22.6,0.0,88.0,5.2,13.0,1013.1,0,0,0,0,1,0,0
721,2022-06-21,0,61,23.7,0.0,4.0,6.4,18.5,1011.0,0,0,0,0,1,0,0
722,2022-06-22,0,61,23.2,0.0,329.0,9.3,18.5,1012.1,0,0,0,0,1,0,0
723,2022-06-23,0,61,22.2,0.0,19.0,9.4,20.4,1012.4,0,0,0,0,1,0,0
724,2022-06-24,0,61,23.5,0.0,343.0,5.3,14.8,1013.8,0,0,0,0,1,0,0
725,2022-06-25,0,61,23.3,0.8,70.0,6.1,43.0,1012.7,0,0,0,0,1,0,0
726,2022-06-26,0,61,22.7,3.6,8.0,6.0,14.8,1015.7,0,0,0,0,1,0,0
727,2022-06-27,0,61,24.6,0.0,64.0,5.2,13.0,1017.2,0,0,0,0,1,0,0
728,2022-06-28,0,61,24.2,0.0,60.0,5.6,13.0,1016.8,0,0,0,0,1,0,0
729,2022-06-29,0,61,25.3,1.0,95.0,8.4,14.8,1015.2,0,0,0,0,1,0,0
730,2022-07-18,0,68,21.0,0.0,33.0,6.9,14.8,1022.7,0,0,0,0,1,0,0
731,2022-07-19,0,68,22.7,0.0,43.0,5.6,14.8,1020.7,0,0,0,0,1,0,0
732,2022-07-20,3,68,24.1,0.0,24.0,4.9,16.7,1019.3,0,0,0,0,1,0,0
733,2022-07-21,0,68,26.2,0.0,358.0,8.8,22.2,1016.2,0,0,0,0,1,0,0
734,2022-07-22,0,68,27.4,0.0,24.0,5.6,14.8,1015.3,0,0,0,0,1,0,0
735,2022-07-23,0,68,28.4,0.0,107.0,5.0,11.1,1015.1,0,0,0,0,1,0,0
736,2022-07-24,8,68,27.5,0.0,305.0,11.8,24.1,1014.4,0,0,0,0,1,0,0
737,2022-07-25,0,68,26.9,0.0,334.0,6.4,18.5,1013.9,0,0,0,0,1,0,0
738,2022-07-26,0,68,28.1,0.0,285.0,7.0,14.8,1009.7,0,0,0,0,1,0,0
739,2022-07-27,0,68,26.4,0.0,318.0,17.1,43.0,1011.0,0,0,0,0,1,0,0
740,2022-08-01,3,75,21.9,0.0,8.0,10.3,24.1,1013.9,0,0,0,0,1,0,0
741,2022-08-02,8,75,23.6,0.0,356.0,9.9,24.1,1014.2,0,0,0,0,1,0,0
742,2022-08-03,3,75,24.5,0.0,5.0,7.9,16.7,1015.1,0,0,0,0,1,0,0
743,2022-08-04,0,75,25.8,0.0,55.0,5.4,16.7,1015.3,0,0,0,0,1,0,0
744,2022-08-05,3,75,26.0,0.0,103.0,4.8,14.8,1014.0,0,0,0,0,1,0,0
745,2022-08-06,8,75,26.6,0.0,2.0,6.4,16.7,1011.8,0,0,0,0,1,0,0
746,2022-08-07,5,75,26.5,0.0,336.0,15.4,24.1,1013.1,0,0,0,0,1,0,0
747,2022-08-08,5,75,27.4,0.0,59.0,7.1,16.7,1014.7,0,0,0,0,1,0,0
748,2022-08-09,18,75,24.2,0.0,338.0,11.4,40.0,1016.6,0,0,0,0,1,0,0
749,2022-08-10,3,75,21.9,23.1,335.0,14.1,20.4,1017.6,0,0,0,0,1,0,0
750,2022-08-15,5,82,23.3,0.3,350.0,4.7,13.0,1008.6,0,0,0,0,1,0,0
751,2022-08-16,3,82,22.9,2.3,117.0,6.4,40.0,1010.8,0,0,0,0,1,0,0
752,2022-08-17,21,82,24.2,6.9,49.0,6.5,14.8,1012.5,0,0,0,0,1,0,0
753,2022-08-18,30,82,25.8,0.0,96.0,5.8,11.1,1012.6,0,0,0,0,1,0,0
754,2022-08-19,130,82,27.1,0.0,90.0,6.4,13.0,1010.6,0,0,0,0,1,0,0
755,2022-08-20,26,82,21.9,0.0,310.0,6.2,13.0,1009.6,0,0,0,0,1,0,0
756,2022-08-21,25,82,20.8,9.9,317.0,10.9,14.8,1008.9,0,0,0,0,1,0,0
757,2022-08-22,4,82,21.8,0.0,323.0,6.3,14.8,1008.7,0,0,0,0,1,0,0
758,2022-08-23,8,82,20.8,37.3,334.0,12.8,16.7,1011.5,0,0,0,0,1,0,0
759,2022-08-24,36,82,21.8,0.0,316.0,14.9,18.5,1014.3,0,0,0,0,1,0,0
760,2022-08-29,8,89,22.8,0.0,349.0,8.3,14.8,1015.8,0,0,0,0,1,0,0
761,2022-08-30,7,89,21.9,0.3,7.0,7.8,16.7,1016.7,0,0,0,0,1,0,0
762,2022-08-31,13,89,22.2,0.0,69.0,7.3,16.7,1014.5,0,0,0,0,1,0,0
763,2022-09-01,33,89,21.4,0.0,60.0,11.1,14.8,1012.1,0,0,0,0,1,0,0
764,2022-09-02,10,89,16.1,2.8,315.0,12.3,16.7,1015.0,0,0,0,0,1,0,0
765,2022-09-03,5,89,17.8,0.5,308.0,5.2,13.0,1017.7,0,0,0,0,1,0,0
766,2022-09-04,26,89,19.1,0.0,12.0,6.1,13.0,1019.6,0,0,0,0,1,0,0
767,2022-09-05,5,89,19.9,0.0,333.0,7.9,13.0,1022.3,0,0,0,0,1,0,0
768,2022-09-06,18,89,19.7,0.0,51.0,4.4,11.1,1020.7,0,0,0,0,1,0,0
769,2022-09-07,6,89,20.7,0.0,59.0,4.5,11.1,1018.3,0,0,0,0,1,0,0
770,2022-09-12,67,96,16.0,0.5,333.0,6.5,20.4,1015.3,0,0,0,0,1,0,0
771,2022-09-13,52,96,16.7,0.0,355.0,6.1,16.7,1014.9,0,0,0,0,1,0,0
772,2022-09-14,13,96,19.5,0.0,111.0,5.1,13.0,1014.1,0,0,0,0,1,0,0
773,2022-09-15,16,96,23.3,0.0,162.0,5.1,13.0,1011.1,0,0,0,0,1,0,0
774,2022-09-16,13,96,21.4,0.0,150.0,7.9,16.7,1008.5,0,0,0,0,1,0,0
775,2022-09-17,5,96,16.3,1.5,324.0,11.1,40.0,1003.9,0,0,0,0,1,0,0
776,2022-09-18,16,96,12.1,21.1,306.0,9.8,40.0,1013.8,0,0,0,0,1,0,0
777,2022-09-19,16,96,11.7,0.0,72.0,10.1,54.0,1016.4,0,0,0,0,1,0,0
778,2022-09-20,5,96,11.5,1.3,298.0,6.0,16.7,1018.9,0,0,0,0,1,0,0
779,2022-09-21,8,96,10.2,0.0,321.0,8.6,22.2,1020.0,0,0,0,0,1,0,0
780,2022-09-26,3,103,15.4,3.3,108.0,4.8,13.0,1012.1,0,0,0,0,1,0,0
781,2022-09-27,3,103,17.5,30.0,63.0,5.7,20.4,1003.5,0,0,0,0,1,0,0
782,2022-09-28,4,103,16.8,0.0,125.0,6.4,16.7,1005.0,0,0,0,0,1,0,0
783,2022-09-29,2,103,15.7,0.3,110.0,5.1,16.7,1007.5,0,0,0,0,1,0,0
784,2022-09-30,2,103,19.3,1.3,126.0,7.3,16.7,1013.3,0,0,0,0,1,0,0
785,2022-10-01,0,103,16.9,0.0,79.0,5.3,14.8,1017.0,0,0,0,0,1,0,0
786,2022-10-02,10,103,16.6,2.8,319.0,9.0,20.4,1018.0,0,0,0,0,1,0,0
787,2022-10-03,5,103,12.3,0.0,357.0,6.5,40.0,1018.2,0,0,0,0,1,0,0
788,2022-10-04,0,103,12.4,0.8,318.0,6.7,18.5,1022.7,0,0,0,0,1,0,0
789,2022-10-05,2,103,11.9,0.0,7.0,4.9,13.0,1028.6,0,0,0,0,1,0,0
790,2022-10-10,10,110,14.0,0.0,18.0,2.9,13.0,1023.5,0,0,0,0,1,0,0
791,2022-10-11,3,110,15.2,0.0,45.0,5.7,11.1,1021.5,0,0,0,0,1,0,0
792,2022-10-12,0,110,15.1,0.0,339.0,4.8,9.3,1023.0,0,0,0,0,1,0,0
793,2022-10-13,3,110,14.6,0.0,357.0,3.5,11.1,1021.9,0,0,0,0,1,0,0
794,2022-10-14,0,110,15.2,0.0,54.0,7.3,13.0,1018.0,0,0,0,0,1,0,0
795,2022-10-15,0,110,11.9,0.0,17.0,4.6,13.0,1019.6,0,0,0,0,1,0,0
796,2022-10-16,11,110,12.1,0.0,347.0,3.4,11.1,1024.8,0,0,0,0,1,0,0
797,2022-10-17,3,110,12.9,0.0,357.0,3.4,11.1,1031.1,0,0,0,0,1,0,0
798,2022-10-18,3,110,10.4,0.0,334.0,3.2,9.3,1029.2,0,0,0,0,1,0,0
799,2022-10-19,0,110,10.9,0.0,308.0,6.0,16.7,1022.4,0,0,0,0,1,0,0
800,2022-02-14,0,6,6.6,0.2,95.0,19.7,,1023.1,0,0,0,0,0,1,0
801,2022-02-15,0,6,8.8,0.1,84.0,16.8,,1019.1,0,0,0,0,0,1,0
802,2022-02-16,0,6,8.2,3.5,99.0,7.8,,1017.1,0,0,0,0,0,1,0
803,2022-02-17,0,6,6.8,0.4,265.0,4.5,,1009.6,0,0,0,0,0,1,0
804,2022-02-18,0,6,8.8,0.1,336.0,10.7,,1016.3,0,0,0,0,0,1,0
805,2022-02-19,0,6,10.1,0.0,342.0,7.5,,1016.3,0,0,0,0,0,1,0
806,2022-02-20,0,6,7.6,2.9,81.0,4.7,,1020.0,0,0,0,0,0,1,0
807,2022-02-21,0,6,8.7,6.3,65.0,7.8,,1011.0,0,0,0,0,0,1,0
808,2022-02-22,0,6,6.9,0.9,311.0,12.3,,1011.4,0,0,0,0,0,1,0
809,2022-02-23,0,6,3.5,0.7,45.0,6.6,,1023.6,0,0,0,0,0,1,0
810,2022-02-28,0,13,3.6,1.6,62.0,8.0,,1025.8,0,0,0,0,0,1,0
811,2022-03-01,0,13,2.7,1.0,1.0,5.1,,1027.2,0,0,0,0,0,1,0
812,2022-03-02,0,13,2.4,0.0,292.0,6.3,,1022.5,0,0,0,0,0,1,0
813,2022-03-03,0,13,3.7,0.1,337.0,7.1,,1017.2,0,0,0,0,0,1,0
814,2022-03-04,0,13,2.3,0.0,351.0,6.8,,1016.0,0,0,0,0,0,1,0
